hour,node_id,floor,node_category,node_name,flow
11,L1-C-SOUTHEAST,L1,Corridor,Southeast lower corridor,88
11,L1-L119,L1,Retail,L119,71
11,L1-L118,L1,Retail,L118,70
11,L1-L117,L1,Retail,L117,78
11,L1-L116,L1,Retail,L116,125
11,L1-L115,L1,Retail,L115,79
11,L1-L114,L1,Retail,L114,269
11,L1-L113,L1,Retail,L113,167
11,L1-L112,L1,Retail,L112,183
11,L1-L111,L1,Retail,L111,245
11,L1-L110,L1,Retail,L110,42
11,L1-L109,L1,Retail,L109,86
11,L1-L108,L1,Retail,L108,73
11,L1-L108A,L1,Retail,L108a,101
11,L1-L1H-1,L1,Retail,L1H(1),59
11,L1-L106-L107,L1,Retail_Combined,L106 & L107,62
11,L1-L105,L1,Retail,L105,36
11,L1-L104,L1,Retail,L104,72
11,L1-L103,L1,Retail,L103,68
11,L1-L102,L1,Retail,L102,41
11,L1-L101,L1,Retail,L101,184
11,L1-L120B,L1,Retail,L120b,26
11,L1-L120,L1,Retail,L120,71
11,L1-L121,L1,Retail,L121,83
11,L1-L122,L1,Retail,L122,108
11,L1-L123,L1,Retail,L123,110
11,L1-L124,L1,Retail,L124,126
11,L1-L125,L1,Retail,L125,181
11,L1-MOH-L101,L1,Hotel_Service,MOH L101,9
11,L1-MOH-L102,L1,Hotel_Service,MOH L102,19
11,L1-HOTEL-MANDARIN,L1,Hotel,"Mandarin Oriental, Guangzhou",8
11,L1-TOWER-1,L1,Office_Tower,Taikoo Hui Tower 1,21
11,L1-TOWER-2,L1,Office_Tower,Taikoo Hui Tower 2,23
11,L1-F-ESC-WEST,L1,Facility_Escalator,Escalator,32
11,L1-F-ESC-WEST-MID,L1,Facility_Escalator,Escalator,15
11,L1-F-ESC-CENTER,L1,Facility_Escalator,Escalator,9
11,L1-F-ESC-CENTER-SOUTH,L1,Facility_Escalator,Escalator,31
11,L1-F-ESC-EAST-MID,L1,Facility_Escalator,Escalator,18
11,L1-F-ESC-EAST,L1,Facility_Escalator,Escalator,10
11,L1-F-WC-WEST,L1,Facility_Restroom,Restroom / Accessible WC,13
11,L1-F-ELEVATOR-CENTER,L1,Facility_Elevator,Elevator,20
11,L1-F-INFO-WEST,L1,Facility_Service,Information desk,16
11,L1-F-SIGNAGE-EAST,L1,Facility_Service,1F signage / directory,16
11,L1-F-HSBC,L1,Facility_Bank_ATM,HSBC ATM / banking facility,13
11,L1-ENT-WEST,L1,Entrance,West entrance / exit,95
11,L1-ENT-NORTH,L1,Entrance,North car drop-off entrance,85
11,L1-ENT-EAST,L1,Entrance,East entrance / exit,108
11,L1-ENT-SOUTH,L1,Entrance,South transit entrance,120
11,L2-C-WEST-ATRIUM,L2,Corridor,West atrium corridor,0
11,L2-C-WEST-MAIN,L2,Corridor,West main corridor,0
11,L2-C-SOUTHWEST,L2,Corridor,Southwest lower corridor,0
11,L2-C-CENTRAL-COURT,L2,Corridor,Central court corridor,0
11,L2-C-CENTRAL-SPINE,L2,Corridor,Central spine corridor,0
11,L2-C-HOTEL-LINK,L2,Corridor,Mandarin Oriental link corridor,0
11,L2-C-EAST-HUB,L2,Corridor,East hub corridor,0
11,L2-C-EAST-WING,L2,Corridor,East wing corridor,0
11,L2-C-SOUTHEAST,L2,Corridor,Southeast lower corridor,0
11,L2-L227,L2,Retail,L227,0
11,L2-L226,L2,Retail,L226,0
11,L2-L225B,L2,Retail,L225b,0
11,L2-L225A,L2,Retail,L225a,0
11,L2-L224,L2,Retail,L224,0
11,L2-L223,L2,Retail,L223,0
11,L2-L221-L222,L2,Retail_Combined,L221 & L222,0
11,L2-L220,L2,Retail,L220,0
11,L2-L218-L219,L2,Retail_Combined,L218 & L219,0
11,L2-L217,L2,Retail,L217,0
11,L2-L216,L2,Retail,L216,0
11,L2-L215,L2,Retail,L215,0
11,L2-L214,L2,Retail,L214,0
11,L2-L213,L2,Retail,L213,0
11,L2-L211,L2,Retail,L211,0
11,L2-L210B,L2,Retail,L210b,0
11,L2-L210A,L2,Retail,L210a,0
11,L2-L209,L2,Retail,L209,0
11,L2-L207-L208,L2,Retail_Combined,L207 & L208,0
11,L2-L206,L2,Retail,L206,0
11,L2-L205,L2,Retail,L205,0
11,L2-L204,L2,Retail,L204,0
11,L2-L203,L2,Retail,L203,0
11,L2-L202,L2,Retail,L202,0
11,L2-L201,L2,Retail,L201,0
11,L2-L228,L2,Retail,L228,0
11,L2-L229A,L2,Retail,L229a,0
11,L2-L229B,L2,Retail,L229b,0
11,L2-L230,L2,Retail,L230,0
11,L2-L231,L2,Retail,L231,0
11,L2-L232,L2,Retail,L232,0
11,L2-L233,L2,Retail,L233,0
11,L2-L234,L2,Retail,L234,0
11,L2-HOTEL-MANDARIN,L2,Hotel,"Mandarin Oriental, Guangzhou",0
11,L2-TOWER-1,L2,Office_Tower,Taikoo Hui Tower 1,0
11,L2-TOWER-2,L2,Office_Tower,Taikoo Hui Tower 2,0
11,L2-A-WEST-NORTH,L2,Unknown_Area,Unlabeled west upper service area,0
11,L2-A-HOTEL-CONNECTOR,L2,Unknown_Area,Unlabeled hotel connector area,0
11,L2-F-WC-WEST,L2,Facility_Restroom,Restroom / Accessible WC,0
11,L2-F-WC-CENTER,L2,Facility_Restroom,Restroom / Accessible WC,0
11,L2-F-ELEVATOR-CENTER,L2,Facility_Elevator,Elevator,0
11,L2-F-ESC-WEST,L2,Facility_Escalator,Escalator,0
11,L2-F-ESC-WEST-MID,L2,Facility_Escalator,Escalator,0
11,L2-F-ESC-CENTER,L2,Facility_Escalator,Escalator,0
11,L2-F-ESC-SOUTH,L2,Facility_Escalator,Escalator,0
11,L2-F-ESC-EAST-MID,L2,Facility_Escalator,Escalator,0
11,L2-F-ESC-EAST,L2,Facility_Escalator,Escalator,0
11,L3-C-WEST-LOOP,L3,Corridor,West loop corridor,0
11,L3-C-CENTRAL-SPINE,L3,Corridor,Central curved spine corridor,0
11,L3-C-NORTH-RETAIL,L3,Corridor,North retail corridor,0
11,L3-C-HOTEL-LINK,L3,Corridor,Mandarin Oriental link corridor,0
11,L3-C-EAST-HUB,L3,Corridor,East hub corridor,0
11,L3-C-EAST-WING,L3,Corridor,East wing corridor,0
11,L3-C-SOUTH-WALK,L3,Corridor,South lower walkway,0
11,L3-L302,L3,Retail,L302,0
11,L3-L303,L3,Retail,L303,0
11,L3-L304,L3,Retail,L304,0
11,L3-L305,L3,Retail,L305,0
11,L3-L306,L3,Retail,L306,0
11,L3-L307,L3,Retail,L307,0
11,L3-L308A,L3,Retail,L308a,0
11,L3-L308B,L3,Retail,L308b,0
11,L3-L308C,L3,Retail,L308c,0
11,L3-L308D,L3,Retail,L308d,0
11,L3-L308E,L3,Retail,L308e,0
11,L3-HOTEL-MANDARIN,L3,Hotel,"Mandarin Oriental, Guangzhou",0
11,L3-TOWER-1,L3,Office_Tower,Taikoo Hui Tower 1,0
11,L3-TOWER-2,L3,Office_Tower,Taikoo Hui Tower 2,0
11,L3-G-WEST-NORTH,L3,Landscape_Terrace,West north landscaped terrace,0
11,L3-G-WEST-MAIN,L3,Landscape_Terrace,West central landscaped terrace,0
11,L3-G-SOUTH-CENTER,L3,Landscape_Terrace,South central landscaped terrace,0
11,L3-G-CENTER-WAVE,L3,Landscape_Terrace,Central wave landscaped terrace,0
11,L3-G-HOTEL-EAST,L3,Landscape_Terrace,Hotel east landscaped terrace,0
11,L3-G-EAST-SOUTH,L3,Landscape_Terrace,East south landscaped terrace,0
11,L3-F-ELEVATOR-CENTER,L3,Facility_Elevator,Elevator,0
11,L3-F-ESC-WEST,L3,Facility_Escalator,Escalator,0
11,L3-F-ESC-WEST-MID,L3,Facility_Escalator,Escalator,0
11,L3-F-ESC-CENTER-SOUTH,L3,Facility_Escalator,Escalator,0
11,L3-F-ESC-CENTER-EAST,L3,Facility_Escalator,Escalator,0
11,L3-F-ESC-EAST,L3,Facility_Escalator,Escalator,0
12,C-WEST-LOOP,M,Corridor,West atrium loop corridor,110
12,C-WEST-VERTICAL,M,Corridor,West vertical corridor,972
12,C-WEST-MAIN,M,Corridor,West main corridor,745
12,C-CENTER-WEST,M,Corridor,Center west corridor,867
12,C-CENTER-NORTH,M,Corridor,Center north corridor,424
12,C-CENTER-SOUTH,M,Corridor,Center south corridor,1115
12,C-EAST-HUB,M,Corridor,East hub corridor,332
12,C-EAST-BRIDGE,M,Corridor,East bridge corridor,7
12,C-EAST-TERMINAL,M,Corridor,East terminal corridor,0
12,C-SOUTH-ENTRY,M,Corridor,South entry corridor,1085
12,M37b,M,Retail,M37b,0
12,M36,M,Retail,M36,2
12,M35,M,Retail,M35,5
12,M34,M,Retail,M34,20
12,M33,M,Retail,M33,55
12,M32,M,Retail,M32,23
12,M31,M,Retail,M31,27
12,M30,M,Retail,M30,55
12,M29,M,Retail,M29,55
12,M28,M,Retail,M28,78
12,M27,M,Retail,M27,36
12,M26,M,Retail,M26,88
12,M25,M,Retail,M25,37
12,M24,M,Retail,M24,34
12,M23,M,Retail,M23,4
12,M22,M,Retail,M22,4
12,M21,M,Anchor_Retail,M21,64
12,M20,M,Retail,M20,10
12,M19,M,Retail,M19,9
12,M17_M18,M,Retail,M17 & M18,11
12,M16,M,Retail,M16,7
12,M15,M,Retail,M15,31
12,M14,M,Retail,M14,18
12,M13,M,Retail,M13,14
12,M12b,M,Retail,M12b,0
12,M12a,M,Anchor_Retail,M12a,2
12,M10_M11,M,Retail,M10 & M11,0
12,M09,M,Retail,M09,15
12,M08,M,Retail,M08,7
12,M07,M,Retail,M07,21
12,M06,M,Retail,M06,13
12,M05,M,Retail,M05,78
12,M04,M,Retail,M04,34
12,M03,M,Retail,M03,65
12,M02,M,Retail,M02,82
12,M01,M,Anchor_Retail,M01,117
12,M68,M,Retail,M68,143
12,M67,M,Retail,M67,92
12,M66,M,Retail,M66,86
12,M65,M,Retail,M65,97
12,M64,M,Retail,M64,143
12,M63,M,Retail,M63,65
12,M62,M,Retail,M62,27
12,M61,M,Retail,M61,70
12,M60,M,Retail,M60,48
12,M59,M,Retail,M59,21
12,M58,M,Retail,M58,41
12,M57,M,Retail,M57,68
12,M56,M,Retail,M56,76
12,M55,M,Retail,M55,60
12,M54,M,Retail,M54,11
12,M53,M,Retail,M53,30
12,M52,M,Retail,M52,37
12,M51,M,Retail,M51,63
12,M50,M,Retail,M50,19
12,M49,M,Retail,M49,17
12,M48b,M,Retail,M48b,15
12,M48a,M,Retail,M48a,51
12,M47,M,Retail,M47,55
12,M46,M,Retail,M46,75
12,M45,M,Retail,M45,55
12,M44,M,Retail,M44,35
12,M43,M,Retail,M43,55
12,M42,M,Retail,M42,32
12,M41a,M,Retail,M41a,48
12,M41b,M,Retail,M41b,61
12,M40,M,Retail,M40,10
12,M39,M,Retail,M39,2
12,M38,M,Retail,M38,0
12,M15a,M,Retail_Kiosk,M15a,7
12,A-NORTH-01,M,Unknown_Area,Unlabeled north anchor area,6
12,A-SOUTH-01,M,Unknown_Area,Unlabeled south anchor area,22
12,A-EAST-01,M,Unknown_Area,Unlabeled east anchor area,0
12,F-WC-01,M,Facility_Restroom,Restroom / Accessible WC,4
12,F-WC-02,M,Facility_Restroom,Restroom / Accessible WC,15
12,F-WC-03,M,Facility_Restroom,Restroom / Accessible WC,0
12,F-ELEV-01,M,Facility_Elevator,Elevator bank,1
12,F-ELEV-02,M,Facility_Elevator,Elevator bank,2
12,F-ESC-01,M,Facility_Escalator,Escalator,18
12,F-ESC-02,M,Facility_Escalator,Escalator,15
12,F-ESC-03,M,Facility_Escalator,Escalator,14
12,F-ESC-04,M,Facility_Escalator,Escalator,7
12,F-ESC-05,M,Facility_Escalator,Escalator,34
12,F-ESC-06,M,Facility_Escalator,Escalator,6
12,F-ESC-07,M,Facility_Escalator,Escalator,0
12,F-PARK-01,M,Facility_Parking,Parking access,9
12,F-PARK-02,M,Facility_Parking,Parking access,4
12,F-PARK-03,M,Facility_Parking,Parking access,2
12,F-INFO-01,M,Facility_Service,Information desk,7
12,F-SERVICE-01,M,Facility_Service,Service counter / luggage icon,6
12,E-TRANSIT-01,M,Entrance,Southwest transit entrance,115
12,E-BUS-01,M,Entrance,South transit / bus access,168
12,E-TRANSIT-02,M,Entrance,South transit / rail access,158
12,MU-C-WEST-LOOP,MU,Corridor,West atrium loop corridor,969
12,MU-C-WEST-NORTH,MU,Corridor,Northwest corridor,484
12,MU-C-WEST-MAIN,MU,Corridor,West main corridor,141
12,MU-C-WEST-SOUTH,MU,Corridor,Southwest corridor,734
12,MU-C-SOUTH-COURT,MU,Corridor,Southwest court corridor,422
12,MU-C-CENTER-MAIN,MU,Corridor,Central main corridor,859
12,MU-C-NORTH-COURT,MU,Corridor,North central court corridor,2134
12,MU-C-CENTER-HUB,MU,Corridor,Central hub corridor,159
12,MU-C-VERTICAL,MU,Corridor,Central vertical corridor,58
12,MU-C-EAST-HUB,MU,Corridor,East central corridor,607
12,MU-C-EAST-WING,MU,Corridor,East wing corridor,312
12,MU-C-SOUTH-EAST,MU,Corridor,Southeast lower corridor,62
12,MU34,MU,Retail,MU34,30
12,MU35,MU,Anchor_Retail,MU35,113
12,MU36,MU,Retail,MU36,57
12,MU37,MU,Retail,MU37,48
12,MU38,MU,Retail,MU38,58
12,MU39,MU,Retail,MU39,43
12,MU40,MU,Retail,MU40,25
12,MU41a,MU,Retail,MU41a,73
12,MU41b,MU,Retail,MU41b,47
12,MU42,MU,Anchor_Retail,MU42,81
12,MU43a,MU,Retail,MU43a,25
12,MU43b,MU,Retail,MU43b,29
12,MU44,MU,Retail,MU44,31
12,MU45,MU,Retail,MU45,26
12,MU45a,MU,Retail,MU45a,23
12,MU46,MU,Retail,MU46,42
12,MU47a,MU,Retail,MU47a,66
12,MU47b,MU,Retail,MU47b,53
12,MU48,MU,Retail,MU48,81
12,MU49,MU,Retail,MU49,10
12,MU50,MU,Retail,MU50,9
12,MU51,MU,Retail,MU51,29
12,MU52,MU,Retail,MU52,20
12,MU53,MU,Retail,MU53,9
12,MU54,MU,Retail,MU54,13
12,MU55,MU,Anchor_Retail,MU55,53
12,MU32_MU33,MU,Retail_Combined,MU32 & MU33,99
12,MU31,MU,Retail,MU31,79
12,MU29_MU30,MU,Retail_Combined,MU29 & MU30,45
12,MU28,MU,Retail,MU28,55
12,MU27,MU,Retail,MU27,31
12,MU26,MU,Retail,MU26,23
12,MU25,MU,Retail,MU25,35
12,MU24,MU,Retail,MU24,22
12,MU22,MU,Retail,MU22,28
12,MU20,MU,Retail,MU20,126
12,MU21,MU,Retail,MU21,136
12,MU19,MU,Retail,MU19,126
12,MU18,MU,Retail,MU18,122
12,MU17,MU,Retail_Kiosk,MU17,142
12,MU16g_h,MU,Retail_Combined,MU16g & MU16h,146
12,MU16f,MU,Retail,MU16f,146
12,MU16e,MU,Retail,MU16e,118
12,MU16d,MU,Retail,MU16d,152
12,MU16c,MU,Retail,MU16c,126
12,MU16k,MU,Retail_Kiosk,MU16k,108
12,MU16i,MU,Retail_Kiosk,MU16i,150
12,MU16j,MU,Retail_Kiosk,MU16j,115
12,MU16l,MU,Retail_Kiosk,MU16l,128
12,MU16b,MU,Retail,MU16b,143
12,MU16a,MU,Retail_Kiosk,MU16a,111
12,MU15,MU,Retail,MU15,21
12,MU14,MU,Retail,MU14,26
12,MU13,MU,Retail,MU13,26
12,MU12,MU,Retail,MU12,23
12,MU11,MU,Retail,MU11,24
12,MU10,MU,Retail,MU10,45
12,MU08_MU09,MU,Retail_Combined,MU08 & MU09,64
12,MU07a,MU,Anchor_Retail,MU07a,8
12,MU07b,MU,Anchor_Retail,MU07b,15
12,MU06,MU,Retail,MU06,10
12,MU05,MU,Retail,MU05,18
12,MU04,MU,Retail,MU04,50
12,MU03b,MU,Retail,MU03b,26
12,MU02b_MU03a,MU,Retail_Combined,MU02b & MU03a,15
12,MU02a,MU,Retail,MU02a,19
12,MU01,MU,Anchor_Retail,MU01,9
12,MU01b,MU,Retail,MU01b,6
12,MU01c,MU,Retail,MU01c,1
12,MU-F-WC-NW,MU,Facility_Restroom,Restroom / Accessible WC,25
12,MU-F-WC-CENTER,MU,Facility_Restroom,Restroom / Accessible WC,35
12,MU-F-WC-SW,MU,Facility_Restroom,Restroom / Accessible WC,19
12,MU-F-ELEV-CENTER,MU,Facility_Elevator,Elevator,34
12,MU-F-ESC-WEST,MU,Facility_Escalator,Escalator,13
12,MU-F-ESC-CENTER-W,MU,Facility_Escalator,Escalator,13
12,MU-F-ESC-CENTER-N,MU,Facility_Escalator,Escalator,3
12,MU-F-ESC-CENTER-S,MU,Facility_Escalator,Escalator,4
12,MU-F-ESC-EAST-W,MU,Facility_Escalator,Escalator,0
12,MU-F-ESC-EAST-E,MU,Facility_Escalator,Escalator,16
12,MU-F-ESC-SW,MU,Facility_Escalator,Escalator,28
12,MU-A-NW,MU,Unknown_Area,Unlabeled northwest anchor area,26
12,MU-A-CENTER-E,MU,Unknown_Area,Unlabeled center-east anchor area,22
12,MU-A-SW,MU,Unknown_Area,Unlabeled southwest anchor area,18
12,MU-ENT-NORTH,MU,Entrance,North vertical entry / exit,143
12,MU-ENT-WEST,MU,Entrance,West entry / exit,127
12,MU-ENT-EAST,MU,Entrance,East entry / exit,146
12,MU-ENT-SOUTHWEST,MU,Entrance,Southwest entry / exit,163
12,L1-C-WEST-ATRIUM,L1,Corridor,West atrium corridor,881
12,L1-C-WEST-MAIN,L1,Corridor,West main corridor,668
12,L1-C-SOUTHWEST,L1,Corridor,Southwest lower corridor,605
12,L1-C-CENTRAL-COURT,L1,Corridor,Central court corridor,1518
12,L1-C-CENTRAL-SPINE,L1,Corridor,Central spine corridor,987
12,L1-C-HOTEL-LINK,L1,Corridor,Mandarin Oriental link corridor,153
12,L1-C-EAST-HUB,L1,Corridor,East hub corridor,603
12,L1-C-EAST-WING,L1,Corridor,East wing corridor,218
12,L1-C-SOUTHEAST,L1,Corridor,Southeast lower corridor,111
12,L1-L119,L1,Retail,L119,121
12,L1-L118,L1,Retail,L118,125
12,L1-L117,L1,Retail,L117,142
12,L1-L116,L1,Retail,L116,248
12,L1-L115,L1,Retail,L115,180
12,L1-L114,L1,Retail,L114,422
12,L1-L113,L1,Retail,L113,270
12,L1-L112,L1,Retail,L112,290
12,L1-L111,L1,Retail,L111,381
12,L1-L110,L1,Retail,L110,101
12,L1-L109,L1,Retail,L109,192
12,L1-L108,L1,Retail,L108,139
12,L1-L108A,L1,Retail,L108a,136
12,L1-L1H-1,L1,Retail,L1H(1),84
12,L1-L106-L107,L1,Retail_Combined,L106 & L107,92
12,L1-L105,L1,Retail,L105,49
12,L1-L104,L1,Retail,L104,127
12,L1-L103,L1,Retail,L103,131
12,L1-L102,L1,Retail,L102,60
12,L1-L101,L1,Retail,L101,251
12,L1-L120B,L1,Retail,L120b,49
12,L1-L120,L1,Retail,L120,133
12,L1-L121,L1,Retail,L121,189
12,L1-L122,L1,Retail,L122,184
12,L1-L123,L1,Retail,L123,181
12,L1-L124,L1,Retail,L124,156
12,L1-L125,L1,Retail,L125,305
12,L1-MOH-L101,L1,Hotel_Service,MOH L101,15
12,L1-MOH-L102,L1,Hotel_Service,MOH L102,54
12,L1-HOTEL-MANDARIN,L1,Hotel,"Mandarin Oriental, Guangzhou",20
12,L1-TOWER-1,L1,Office_Tower,Taikoo Hui Tower 1,29
12,L1-TOWER-2,L1,Office_Tower,Taikoo Hui Tower 2,39
12,L1-F-ESC-WEST,L1,Facility_Escalator,Escalator,36
12,L1-F-ESC-WEST-MID,L1,Facility_Escalator,Escalator,26
12,L1-F-ESC-CENTER,L1,Facility_Escalator,Escalator,18
12,L1-F-ESC-CENTER-SOUTH,L1,Facility_Escalator,Escalator,44
12,L1-F-ESC-EAST-MID,L1,Facility_Escalator,Escalator,30
12,L1-F-ESC-EAST,L1,Facility_Escalator,Escalator,9
12,L1-F-WC-WEST,L1,Facility_Restroom,Restroom / Accessible WC,43
12,L1-F-ELEVATOR-CENTER,L1,Facility_Elevator,Elevator,28
12,L1-F-INFO-WEST,L1,Facility_Service,Information desk,31
12,L1-F-SIGNAGE-EAST,L1,Facility_Service,1F signage / directory,12
12,L1-F-HSBC,L1,Facility_Bank_ATM,HSBC ATM / banking facility,11
12,L1-ENT-WEST,L1,Entrance,West entrance / exit,137
12,L1-ENT-NORTH,L1,Entrance,North car drop-off entrance,135
12,L1-ENT-EAST,L1,Entrance,East entrance / exit,164
12,L1-ENT-SOUTH,L1,Entrance,South transit entrance,146
12,L2-C-WEST-ATRIUM,L2,Corridor,West atrium corridor,0
12,L2-C-WEST-MAIN,L2,Corridor,West main corridor,0
12,L2-C-SOUTHWEST,L2,Corridor,Southwest lower corridor,0
12,L2-C-CENTRAL-COURT,L2,Corridor,Central court corridor,0
12,L2-C-CENTRAL-SPINE,L2,Corridor,Central spine corridor,0
12,L2-C-HOTEL-LINK,L2,Corridor,Mandarin Oriental link corridor,0
12,L2-C-EAST-HUB,L2,Corridor,East hub corridor,0
12,L2-C-EAST-WING,L2,Corridor,East wing corridor,0
12,L2-C-SOUTHEAST,L2,Corridor,Southeast lower corridor,0
12,L2-L227,L2,Retail,L227,0
12,L2-L226,L2,Retail,L226,0
12,L2-L225B,L2,Retail,L225b,0
12,L2-L225A,L2,Retail,L225a,0
12,L2-L224,L2,Retail,L224,0
12,L2-L223,L2,Retail,L223,0
12,L2-L221-L222,L2,Retail_Combined,L221 & L222,0
12,L2-L220,L2,Retail,L220,0
12,L2-L218-L219,L2,Retail_Combined,L218 & L219,0
12,L2-L217,L2,Retail,L217,0
12,L2-L216,L2,Retail,L216,0
12,L2-L215,L2,Retail,L215,0
12,L2-L214,L2,Retail,L214,0
12,L2-L213,L2,Retail,L213,0
12,L2-L211,L2,Retail,L211,0
12,L2-L210B,L2,Retail,L210b,0
12,L2-L210A,L2,Retail,L210a,0
12,L2-L209,L2,Retail,L209,0
12,L2-L207-L208,L2,Retail_Combined,L207 & L208,0
12,L2-L206,L2,Retail,L206,0
12,L2-L205,L2,Retail,L205,0
12,L2-L204,L2,Retail,L204,0
12,L2-L203,L2,Retail,L203,0
12,L2-L202,L2,Retail,L202,0
12,L2-L201,L2,Retail,L201,0
12,L2-L228,L2,Retail,L228,0
12,L2-L229A,L2,Retail,L229a,0
12,L2-L229B,L2,Retail,L229b,0
12,L2-L230,L2,Retail,L230,0
12,L2-L231,L2,Retail,L231,0
12,L2-L232,L2,Retail,L232,0
12,L2-L233,L2,Retail,L233,0
12,L2-L234,L2,Retail,L234,0
12,L2-HOTEL-MANDARIN,L2,Hotel,"Mandarin Oriental, Guangzhou",0
12,L2-TOWER-1,L2,Office_Tower,Taikoo Hui Tower 1,0
12,L2-TOWER-2,L2,Office_Tower,Taikoo Hui Tower 2,0
12,L2-A-WEST-NORTH,L2,Unknown_Area,Unlabeled west upper service area,0
12,L2-A-HOTEL-CONNECTOR,L2,Unknown_Area,Unlabeled hotel connector area,0
12,L2-F-WC-WEST,L2,Facility_Restroom,Restroom / Accessible WC,0
12,L2-F-WC-CENTER,L2,Facility_Restroom,Restroom / Accessible WC,0
12,L2-F-ELEVATOR-CENTER,L2,Facility_Elevator,Elevator,0
12,L2-F-ESC-WEST,L2,Facility_Escalator,Escalator,0
12,L2-F-ESC-WEST-MID,L2,Facility_Escalator,Escalator,0
12,L2-F-ESC-CENTER,L2,Facility_Escalator,Escalator,0
12,L2-F-ESC-SOUTH,L2,Facility_Escalator,Escalator,0
12,L2-F-ESC-EAST-MID,L2,Facility_Escalator,Escalator,0
12,L2-F-ESC-EAST,L2,Facility_Escalator,Escalator,0
12,L3-C-WEST-LOOP,L3,Corridor,West loop corridor,0
12,L3-C-CENTRAL-SPINE,L3,Corridor,Central curved spine corridor,0
12,L3-C-NORTH-RETAIL,L3,Corridor,North retail corridor,0
12,L3-C-HOTEL-LINK,L3,Corridor,Mandarin Oriental link corridor,0
12,L3-C-EAST-HUB,L3,Corridor,East hub corridor,0
12,L3-C-EAST-WING,L3,Corridor,East wing corridor,0
12,L3-C-SOUTH-WALK,L3,Corridor,South lower walkway,0
12,L3-L302,L3,Retail,L302,0
12,L3-L303,L3,Retail,L303,0
12,L3-L304,L3,Retail,L304,0
12,L3-L305,L3,Retail,L305,0
12,L3-L306,L3,Retail,L306,0
12,L3-L307,L3,Retail,L307,0
12,L3-L308A,L3,Retail,L308a,0
12,L3-L308B,L3,Retail,L308b,0
12,L3-L308C,L3,Retail,L308c,0
12,L3-L308D,L3,Retail,L308d,0
12,L3-L308E,L3,Retail,L308e,0
12,L3-HOTEL-MANDARIN,L3,Hotel,"Mandarin Oriental, Guangzhou",0
12,L3-TOWER-1,L3,Office_Tower,Taikoo Hui Tower 1,0
12,L3-TOWER-2,L3,Office_Tower,Taikoo Hui Tower 2,0
12,L3-G-WEST-NORTH,L3,Landscape_Terrace,West north landscaped terrace,0
12,L3-G-WEST-MAIN,L3,Landscape_Terrace,West central landscaped terrace,0
12,L3-G-SOUTH-CENTER,L3,Landscape_Terrace,South central landscaped terrace,0
12,L3-G-CENTER-WAVE,L3,Landscape_Terrace,Central wave landscaped terrace,0
12,L3-G-HOTEL-EAST,L3,Landscape_Terrace,Hotel east landscaped terrace,0
12,L3-G-EAST-SOUTH,L3,Landscape_Terrace,East south landscaped terrace,0
12,L3-F-ELEVATOR-CENTER,L3,Facility_Elevator,Elevator,0
12,L3-F-ESC-WEST,L3,Facility_Escalator,Escalator,0
12,L3-F-ESC-WEST-MID,L3,Facility_Escalator,Escalator,0
12,L3-F-ESC-CENTER-SOUTH,L3,Facility_Escalator,Escalator,0
12,L3-F-ESC-CENTER-EAST,L3,Facility_Escalator,Escalator,0
12,L3-F-ESC-EAST,L3,Facility_Escalator,Escalator,0
13,C-WEST-LOOP,M,Corridor,West atrium loop corridor,169
13,C-WEST-VERTICAL,M,Corridor,West vertical corridor,1255
13,C-WEST-MAIN,M,Corridor,West main corridor,1054
13,C-CENTER-WEST,M,Corridor,Center west corridor,1145
13,C-CENTER-NORTH,M,Corridor,Center north corridor,546
13,C-CENTER-SOUTH,M,Corridor,Center south corridor,1288
13,C-EAST-HUB,M,Corridor,East hub corridor,471
13,C-EAST-BRIDGE,M,Corridor,East bridge corridor,24
13,C-EAST-TERMINAL,M,Corridor,East terminal corridor,0
13,C-SOUTH-ENTRY,M,Corridor,South entry corridor,1174
13,M37b,M,Retail,M37b,7
13,M36,M,Retail,M36,6
13,M35,M,Retail,M35,4
13,M34,M,Retail,M34,16
13,M33,M,Retail,M33,83
13,M32,M,Retail,M32,30
13,M31,M,Retail,M31,35
13,M30,M,Retail,M30,52
13,M29,M,Retail,M29,48
13,M28,M,Retail,M28,130
13,M27,M,Retail,M27,49
13,M26,M,Retail,M26,152
13,M25,M,Retail,M25,37
13,M24,M,Retail,M24,56
13,M23,M,Retail,M23,4
13,M22,M,Retail,M22,3
13,M21,M,Anchor_Retail,M21,80
13,M20,M,Retail,M20,25
13,M19,M,Retail,M19,8
13,M17_M18,M,Retail,M17 & M18,14
13,M16,M,Retail,M16,10
13,M15,M,Retail,M15,32
13,M14,M,Retail,M14,14
13,M13,M,Retail,M13,36
13,M12b,M,Retail,M12b,2
13,M12a,M,Anchor_Retail,M12a,2
13,M10_M11,M,Retail,M10 & M11,4
13,M09,M,Retail,M09,42
13,M08,M,Retail,M08,13
13,M07,M,Retail,M07,25
13,M06,M,Retail,M06,6
13,M05,M,Retail,M05,103
13,M04,M,Retail,M04,47
13,M03,M,Retail,M03,90
13,M02,M,Retail,M02,80
13,M01,M,Anchor_Retail,M01,128
13,M68,M,Retail,M68,122
13,M67,M,Retail,M67,95
13,M66,M,Retail,M66,104
13,M65,M,Retail,M65,119
13,M64,M,Retail,M64,191
13,M63,M,Retail,M63,79
13,M62,M,Retail,M62,41
13,M61,M,Retail,M61,76
