hour,store_id,node_id,brand,store_type,category_text,visits,revenue
19,L1-L114#222,L1-L114,香奈儿,retail,女装 | 珠宝 / 钟表 / 饰品 | 鞋 / 包 / 皮具用品,200,41145.61
19,L1-L113#223,L1-L113,古驰,retail,女装 | 男装 | 珠宝 / 钟表 / 饰品 | 鞋 / 包 / 皮具用品 | 工艺 / 家居 / 礼品,241,52633.83
19,L1-L112#224,L1-L112,PRADA,retail,女装 | 男装 | 珠宝 / 钟表 / 饰品,139,39284.8
19,L1-L112#225,L1-L112,PRADA,retail,女装 | 男装 | 珠宝 / 钟表 / 饰品,136,17724.75
19,L1-L111#226,L1-L111,迪奥,retail,,331,21876.87
19,L1-L109#228,L1-L109,麦克斯·马勒,retail,女装,160,14393.74
19,L1-L108#229,L1-L108,万宝龙,retail,珠宝 / 钟表 / 饰品,130,24874.45
19,L1-L108A#230,L1-L108A,万宝龙,retail,珠宝 / 钟表 / 饰品,121,40176.49
19,L1-L106-L107#232,L1-L106-L107,Van Cleef & Arpels,retail,珠宝 / 钟表 / 饰品,100,26418.22
19,L1-L104#234,L1-L104,卡地亚,retail,珠宝 / 钟表 / 饰品,114,26083.45
19,L1-L103#235,L1-L103,Loro Piana,retail,女装 | 男装,151,12991.91
19,L1-L101#237,L1-L101,路易威登,retail,,236,19568.03
19,L1-L120#239,L1-L120,亚历山大麦昆,retail,男装,121,8679.75
19,L1-L121#240,L1-L121,思琳广州太古汇精品店,retail,女装 | 男装 | 鞋 / 包 / 皮具用品 | 珠宝 / 钟表 / 饰品,154,46208.31
19,L1-L122#241,L1-L122,伯爵,retail,珠宝 / 钟表 / 饰品,168,28597.1
19,L1-L125#244,L1-L125,爱马仕,retail,,284,18061.09
19,L2-L226#275,L2-L226,日默瓦,retail,鞋 / 包 / 皮具用品,0,0
19,L2-L225B#276,L2-L225B,派,retail,珠宝 / 钟表 / 饰品,0,0
19,L2-L224#278,L2-L224,I.T,retail,女装 | 男装,0,0
19,L2-L223#279,L2-L223,范思哲,retail,女装 | 男装,0,0
19,L2-L221-L222#280,L2-L221-L222,溥仪眼镜,retail,珠宝 / 钟表 / 饰品,0,0
19,L2-L220#281,L2-L220,罗杰维维亚,retail,鞋 / 包 / 皮具用品,0,0
19,L2-L218-L219#282,L2-L218-L219,古驰,retail,女装 | 男装 | 珠宝 / 钟表 / 饰品 | 鞋 / 包 / 皮具用品,0,0
19,L2-L217#283,L2-L217,古驰,retail,女装 | 男装 | 珠宝 / 钟表 / 饰品 | 鞋 / 包 / 皮具用品 | 工艺 / 家居 / 礼品,0,0
19,L2-L216#284,L2-L216,PRADA,retail,女装 | 男装 | 珠宝 / 钟表 / 饰品,0,0
19,L2-L216#285,L2-L216,PRADA,retail,女装 | 男装 | 珠宝 / 钟表 / 饰品,0,0
19,L2-L215#286,L2-L215,迪奥,retail,女装 | 男装 | 鞋 / 包 / 皮具用品 | 珠宝 / 钟表 / 饰品,0,0
19,L2-L213#288,L2-L213,寇依,retail,女装 | 鞋 / 包 / 皮具用品,0,0
19,L2-L211#289,L2-L211,欧米茄,retail,珠宝 / 钟表 / 饰品,0,0
19,L2-L210A#291,L2-L210A,萧邦,retail,珠宝 / 钟表 / 饰品,0,0
19,L2-L209#292,L2-L209,FIFTH x Hair Code,retail,生活时尚,0,0
19,L2-L207-L208#293,L2-L207-L208,菲拉格慕,retail,鞋 / 包 / 皮具用品,0,0
19,L2-L206#294,L2-L206,吉米周,retail,鞋 / 包 / 皮具用品,0,0
19,L2-L205#295,L2-L205,瑭姆步朗,retail,女装 | 男装 | 鞋 / 包 / 皮具用品 | 童装 / 玩具,0,0
19,L2-L201#299,L2-L201,路易威登,retail,,0,0
19,L2-L228#300,L2-L228,Tory Burch,retail,女装 | 珠宝 / 钟表 / 饰品 | 鞋 / 包 / 皮具用品 | 工艺 / 家居 / 礼品 | 生活时尚,0,0
19,L2-L230#303,L2-L230,吉尔桑德,retail,女装 | 男装,0,0
19,L2-L233#306,L2-L233,爱马仕,retail,,0,0
19,L3-L302#329,L3-L302,gaga 品牌旗舰店,dining,西式风味,0,0
19,L3-L303#330,L3-L303,尚莲·越南泰国料理,dining,亚洲风味,0,0
19,L3-L304#331,L3-L304,glance,dining,西式风味,0,0
19,L3-L305#332,L3-L305,大象园,dining,西式风味,0,0
19,L3-L306#333,L3-L306,小山 炉端烧•鮨,dining,亚洲风味,0,0
19,L3-L307#334,L3-L307,御寶閣潮州酒家,dining,中式餐饮,0,0
19,L3-L308A#335,L3-L308A,超级猩猩,anchor,主力店,0,0
20,M33#16,M33,顺电,retail,影音 / 电器用品,51,5043.23
20,M30#19,M30,昂跑,retail,休闲服 / 运动用品,40,3358.49
20,M28#21,M28,之禾,retail,女装,71,7586.79
20,M26#23,M26,maje,retail,女装,87,11230.32
20,M25#24,M25,伊索,retail,保健 / 美容护理,37,3742.88
20,M24#25,M24,老铺黄金,retail,珠宝 / 钟表 / 饰品,38,10637.36
20,M21#28,M21,Olé精品超市,anchor,主力店,47,1380.26
20,M15#33,M15,INITIAL,retail,女装 | 男装,30,5187.29
20,M13#35,M13,Bang & Olufsen,retail,影音 / 电器用品,19,1614.99
20,M12b#36,M12b,ELLE 路易士·嘉玛发廊,retail,保健 / 美容护理,8,291.98
20,M09#39,M09,雅德诺,retail,男装,26,2053.64
20,M07#41,M07,单农,retail,男装,23,1452.13
20,M05#43,M05,亮视点,retail,珠宝 / 钟表 / 饰品,61,25838.82
20,M03#45,M03,古驰美妆,retail,保健 / 美容护理,45,2221.66
20,M02#46,M02,APM Monaco,retail,珠宝 / 钟表 / 饰品,36,13229.02
20,M67#49,M67,周大福荟馆JEWELRIA精品店,retail,珠宝 / 钟表 / 饰品,57,16633.43
20,M66#50,M66,American Vintage,retail,女装,52,4701.83
20,M65#51,M65,self-portrait,retail,女装,71,8573.56
20,M64#52,M64,馥蕾诗,retail,保健 / 美容护理,107,6922.16
20,M63#53,M63,朋博湾,retail,童装 / 玩具,51,4054.97
20,M61#55,M61,ROCK&RIDE VINTAGE,retail,珠宝 / 钟表 / 饰品,56,20484.15
20,M60#56,M60,依诺,retail,女装,38,6145.85
20,M58#58,M58,Tabio,retail,休闲服 / 运动用品,41,831.25
20,M57#59,M57,initial,retail,休闲服 / 运动用品,57,4607.88
20,M55#61,M55,泡泡玛特,retail,,45,4435.03
20,M48a#69,M48a,WASAI LIVING,retail,休闲服 / 运动用品,34,1740.83
20,M47#70,M47,TOMMY HILFIGER,retail,休闲服 / 运动用品,38,2984.54
20,M46#71,M46,LACOSTE,retail,休闲服 / 运动用品,60,4216.02
20,M45#72,M45,EVISU,retail,休闲服 / 运动用品,39,4202.09
20,M43#74,M43,摩安珂,retail,女装,44,5446.67
20,M41a#76,M41a,little Mo&Co.,retail,童装 / 玩具,56,5554.05
20,M41b#77,M41b,广天藏品,retail,工艺 / 家居 / 礼品,48,3820.54
20,MU35#118,MU35,方所,anchor,主力店,93,1735.78
20,MU36#119,MU36,始祖鸟,retail,休闲服 / 运动用品,52,3256.36
20,MU37#120,MU37,EVISU,retail,休闲服 / 运动用品,41,2684.12
20,MU38#121,MU38,CURIEL,retail,女装,28,2982.37
20,MU38#122,MU38,GEGINA,retail,女装,36,8115.82
20,MU39#123,MU39,POLO RALPH LAUREN,retail,男装 | 女装,25,3434.25
20,MU39#124,MU39,GENTSPACE,retail,男装,26,4943.92
20,MU41a#126,MU41a,Nespresso,dining,特色美食,41,1111.45
20,MU42#128,MU42,莆田餐厅,dining,亚洲风味,36,1766.57
20,MU44#131,MU44,浪琴广州太古汇直营店,retail,珠宝 / 钟表 / 饰品,27,9412.93
20,MU45#132,MU45,艾璞俪梦,retail,珠宝 / 钟表 / 饰品,32,14211.43
20,MU45a#133,MU45a,曼尼陀,retail,女装 | 男装,27,1339.55
20,MU46#134,MU46,野兽派花店,retail,工艺 / 家居 / 礼品,49,4661.27
20,MU47a#135,MU47a,玛俪琳,retail,女装,73,6322.94
20,MU47b#136,MU47b,馥马尔、凯利安,retail,保健 / 美容护理,45,2096.48
20,MU48#137,MU48,露露乐蒙,retail,休闲服 / 运动用品,69,6822.43
20,MU32_MU33#145,MU32_MU33,潘海利根,retail,保健 / 美容护理,50,2860.42
20,MU32_MU33#146,MU32_MU33,阿蒂仙之香,retail,保健 / 美容护理,43,2262.98
20,MU31#147,MU31,珑骧,retail,鞋 / 包 / 皮具用品,53,8599.17
20,MU25#152,MU25,la prairie,retail,保健 / 美容护理,31,2356.06
20,MU20#155,MU20,叁木司.日式餐酒馆,dining,亚洲风味,84,3039.47
20,MU21#156,MU21,鳗几,dining,亚洲风味,112,5997.85
20,MU19#157,MU19,鼎泰丰,dining,亚洲风味,78,3926.11
20,MU18#158,MU18,美奈小馆钻石店,dining,亚洲风味,69,3340.57
20,MU17#159,MU17,阿嬷手作,dining,特色美食,87,2918.35
20,MU16g_h#160,MU16g_h,太二前传,dining,中式餐饮,96,4307.05
20,MU16f#161,MU16f,熟客·星马印料理,dining,亚洲风味,87,5284.25
20,MU16e#162,MU16e,鮨 · 半藏,dining,亚洲风味,76,3904.08
20,MU16d#163,MU16d,喜家德,dining,中式餐饮,91,4875.99
20,MU16c#164,MU16c,锋壹碗,dining,美食广场,65,1531.18
20,MU16k#165,MU16k,SONG Cafe,dining,休闲餐饮及烘焙,79,1600.81
20,MU16i#166,MU16i,入续·糖水铺与包·臻选,dining,休闲餐饮及烘焙,94,2338.53
20,MU16j#167,MU16j,意拾光,dining,西式风味,101,3762.39
20,MU16l#168,MU16l,ZAKUZAKU,dining,休闲餐饮及烘焙,90,1849.38
20,MU16b#169,MU16b,面道鲜师,dining,中式餐饮,91,3327.27
20,MU16a#170,MU16a,CONSOMMÉ,dining,美食广场,84,1536.47
20,MU14#172,MU14,Dior迪奥化妆品精品店,retail,保健 / 美容护理,53,3232.28
20,MU12#174,MU12,帕尔玛之水,retail,保健 / 美容护理,32,4214.0
20,MU10#176,MU10,周生生,retail,珠宝 / 钟表 / 饰品,36,5207.34
20,MU08_MU09#177,MU08_MU09,卡纷,retail,女装,54,6163.04
20,MU05#181,MU05,肯佐,retail,休闲服 / 运动用品,29,2847.68
20,MU04#182,MU04,SANDRO,retail,女装,58,6573.86
20,MU03b#183,MU03b,肌肤之钥,retail,保健 / 美容护理,41,3137.82
20,MU02b_MU03a#184,MU02b_MU03a,GENTLE MONSTER,retail,珠宝 / 钟表 / 饰品,26,9328.85
20,MU02a#185,MU02a,蔻驰,retail,女装,26,6528.09
20,L1-L119#216,L1-L119,Bottega Veneta,retail,鞋 / 包 / 皮具用品,104,16074.24
20,L1-L118#217,L1-L118,MIU MIU,retail,女装,109,8329.79
20,L1-L117#218,L1-L117,BURBERRY,retail,女装 | 男装 | 鞋 / 包 / 皮具用品 | 珠宝 / 钟表 / 饰品,107,31970.45
20,L1-L116#219,L1-L116,BALENCIAGA,retail,女装 | 男装 | 鞋 / 包 / 皮具用品 | 珠宝 / 钟表 / 饰品,205,81158.25
20,L1-L115#220,L1-L115,芬廸,retail,女装 | 男装 | 鞋 / 包 / 皮具用品,149,14734.68
20,L1-L114#221,L1-L114,香奈儿,retail,,161,9160.81
20,L1-L114#222,L1-L114,香奈儿,retail,女装 | 珠宝 / 钟表 / 饰品 | 鞋 / 包 / 皮具用品,174,61750.4
20,L1-L113#223,L1-L113,古驰,retail,女装 | 男装 | 珠宝 / 钟表 / 饰品 | 鞋 / 包 / 皮具用品 | 工艺 / 家居 / 礼品,246,78958.5
20,L1-L112#224,L1-L112,PRADA,retail,女装 | 男装 | 珠宝 / 钟表 / 饰品,113,34219.11
20,L1-L112#225,L1-L112,PRADA,retail,女装 | 男装 | 珠宝 / 钟表 / 饰品,152,39817.12
20,L1-L111#226,L1-L111,迪奥,retail,,278,18271.72
20,L1-L109#228,L1-L109,麦克斯·马勒,retail,女装,127,15858.17
20,L1-L108#229,L1-L108,万宝龙,retail,珠宝 / 钟表 / 饰品,117,31995.08
20,L1-L108A#230,L1-L108A,万宝龙,retail,珠宝 / 钟表 / 饰品,91,32239.56
20,L1-L106-L107#232,L1-L106-L107,Van Cleef & Arpels,retail,珠宝 / 钟表 / 饰品,97,24856.39
20,L1-L104#234,L1-L104,卡地亚,retail,珠宝 / 钟表 / 饰品,98,30147.74
20,L1-L103#235,L1-L103,Loro Piana,retail,女装 | 男装,110,12964.37
20,L1-L101#237,L1-L101,路易威登,retail,,228,22674.51
20,L1-L120#239,L1-L120,亚历山大麦昆,retail,男装,114,15225.49
20,L1-L121#240,L1-L121,思琳广州太古汇精品店,retail,女装 | 男装 | 鞋 / 包 / 皮具用品 | 珠宝 / 钟表 / 饰品,143,47178.07
20,L1-L122#241,L1-L122,伯爵,retail,珠宝 / 钟表 / 饰品,147,40065.47
20,L1-L125#244,L1-L125,爱马仕,retail,,229,20274.19
20,L2-L226#275,L2-L226,日默瓦,retail,鞋 / 包 / 皮具用品,0,0
20,L2-L225B#276,L2-L225B,派,retail,珠宝 / 钟表 / 饰品,0,0
20,L2-L224#278,L2-L224,I.T,retail,女装 | 男装,0,0
20,L2-L223#279,L2-L223,范思哲,retail,女装 | 男装,0,0
20,L2-L221-L222#280,L2-L221-L222,溥仪眼镜,retail,珠宝 / 钟表 / 饰品,0,0
20,L2-L220#281,L2-L220,罗杰维维亚,retail,鞋 / 包 / 皮具用品,0,0
20,L2-L218-L219#282,L2-L218-L219,古驰,retail,女装 | 男装 | 珠宝 / 钟表 / 饰品 | 鞋 / 包 / 皮具用品,0,0
20,L2-L217#283,L2-L217,古驰,retail,女装 | 男装 | 珠宝 / 钟表 / 饰品 | 鞋 / 包 / 皮具用品 | 工艺 / 家居 / 礼品,0,0
20,L2-L216#284,L2-L216,PRADA,retail,女装 | 男装 | 珠宝 / 钟表 / 饰品,0,0
20,L2-L216#285,L2-L216,PRADA,retail,女装 | 男装 | 珠宝 / 钟表 / 饰品,0,0
20,L2-L215#286,L2-L215,迪奥,retail,女装 | 男装 | 鞋 / 包 / 皮具用品 | 珠宝 / 钟表 / 饰品,0,0
20,L2-L213#288,L2-L213,寇依,retail,女装 | 鞋 / 包 / 皮具用品,0,0
20,L2-L211#289,L2-L211,欧米茄,retail,珠宝 / 钟表 / 饰品,0,0
20,L2-L210A#291,L2-L210A,萧邦,retail,珠宝 / 钟表 / 饰品,0,0
20,L2-L209#292,L2-L209,FIFTH x Hair Code,retail,生活时尚,0,0
20,L2-L207-L208#293,L2-L207-L208,菲拉格慕,retail,鞋 / 包 / 皮具用品,0,0
20,L2-L206#294,L2-L206,吉米周,retail,鞋 / 包 / 皮具用品,0,0
20,L2-L205#295,L2-L205,瑭姆步朗,retail,女装 | 男装 | 鞋 / 包 / 皮具用品 | 童装 / 玩具,0,0
20,L2-L201#299,L2-L201,路易威登,retail,,0,0
20,L2-L228#300,L2-L228,Tory Burch,retail,女装 | 珠宝 / 钟表 / 饰品 | 鞋 / 包 / 皮具用品 | 工艺 / 家居 / 礼品 | 生活时尚,0,0
20,L2-L230#303,L2-L230,吉尔桑德,retail,女装 | 男装,0,0
20,L2-L233#306,L2-L233,爱马仕,retail,,0,0
20,L3-L302#329,L3-L302,gaga 品牌旗舰店,dining,西式风味,0,0
20,L3-L303#330,L3-L303,尚莲·越南泰国料理,dining,亚洲风味,0,0
20,L3-L304#331,L3-L304,glance,dining,西式风味,0,0
20,L3-L305#332,L3-L305,大象园,dining,西式风味,0,0
20,L3-L306#333,L3-L306,小山 炉端烧•鮨,dining,亚洲风味,0,0
20,L3-L307#334,L3-L307,御寶閣潮州酒家,dining,中式餐饮,0,0
20,L3-L308A#335,L3-L308A,超级猩猩,anchor,主力店,0,0
21,M33#16,M33,顺电,retail,影音 / 电器用品,52,3276.24
21,M30#19,M30,昂跑,retail,休闲服 / 运动用品,46,2136.15
21,M28#21,M28,之禾,retail,女装,73,7295.22
21,M26#23,M26,maje,retail,女装,88,5480.41
21,M25#24,M25,伊索,retail,保健 / 美容护理,31,640.52
21,M24#25,M24,老铺黄金,retail,珠宝 / 钟表 / 饰品,33,9108.18
21,M21#28,M21,Olé精品超市,anchor,主力店,43,945.21
21,M15#33,M15,INITIAL,retail,女装 | 男装,21,1862.65
21,M13#35,M13,Bang & Olufsen,retail,影音 / 电器用品,26,2434.85
21,M12b#36,M12b,ELLE 路易士·嘉玛发廊,retail,保健 / 美容护理,9,667.1
21,M09#39,M09,雅德诺,retail,男装,24,2157.95
21,M07#41,M07,单农,retail,男装,13,2105.66
21,M05#43,M05,亮视点,retail,珠宝 / 钟表 / 饰品,43,9852.51
21,M03#45,M03,古驰美妆,retail,保健 / 美容护理,38,1933.19
21,M02#46,M02,APM Monaco,retail,珠宝 / 钟表 / 饰品,42,10245.47
21,M67#49,M67,周大福荟馆JEWELRIA精品店,retail,珠宝 / 钟表 / 饰品,46,10804.73
21,M66#50,M66,American Vintage,retail,女装,37,3930.73
21,M65#51,M65,self-portrait,retail,女装,54,3292.92
21,M64#52,M64,馥蕾诗,retail,保健 / 美容护理,88,4577.93
21,M63#53,M63,朋博湾,retail,童装 / 玩具,43,3397.01
21,M61#55,M61,ROCK&RIDE VINTAGE,retail,珠宝 / 钟表 / 饰品,51,8482.57
21,M60#56,M60,依诺,retail,女装,41,3435.5
21,M58#58,M58,Tabio,retail,休闲服 / 运动用品,45,421.59
21,M57#59,M57,initial,retail,休闲服 / 运动用品,48,2997.5
21,M55#61,M55,泡泡玛特,retail,,40,3713.17
21,M48a#69,M48a,WASAI LIVING,retail,休闲服 / 运动用品,31,1171.16
21,M47#70,M47,TOMMY HILFIGER,retail,休闲服 / 运动用品,33,2470.31
21,M46#71,M46,LACOSTE,retail,休闲服 / 运动用品,33,1328.38
21,M45#72,M45,EVISU,retail,休闲服 / 运动用品,34,1853.49
21,M43#74,M43,摩安珂,retail,女装,35,3338.44
21,M41a#76,M41a,little Mo&Co.,retail,童装 / 玩具,36,881.92
21,M41b#77,M41b,广天藏品,retail,工艺 / 家居 / 礼品,39,1298.37
21,MU35#118,MU35,方所,anchor,主力店,93,2310.03
21,MU36#119,MU36,始祖鸟,retail,休闲服 / 运动用品,36,1582.69
21,MU37#120,MU37,EVISU,retail,休闲服 / 运动用品,36,1329.59
21,MU38#121,MU38,CURIEL,retail,女装,19,602.5
21,MU38#122,MU38,GEGINA,retail,女装,22,3416.81
21,MU39#123,MU39,POLO RALPH LAUREN,retail,男装 | 女装,26,3417.56
21,MU39#124,MU39,GENTSPACE,retail,男装,25,2602.31
21,MU41a#126,MU41a,Nespresso,dining,特色美食,41,1013.99
21,MU42#128,MU42,莆田餐厅,dining,亚洲风味,47,1757.26
21,MU44#131,MU44,浪琴广州太古汇直营店,retail,珠宝 / 钟表 / 饰品,16,2101.93
21,MU45#132,MU45,艾璞俪梦,retail,珠宝 / 钟表 / 饰品,23,7700.09
21,MU45a#133,MU45a,曼尼陀,retail,女装 | 男装,20,1477.63
21,MU46#134,MU46,野兽派花店,retail,工艺 / 家居 / 礼品,35,2203.85
21,MU47a#135,MU47a,玛俪琳,retail,女装,52,3927.98
21,MU47b#136,MU47b,馥马尔、凯利安,retail,保健 / 美容护理,39,2888.04
21,MU48#137,MU48,露露乐蒙,retail,休闲服 / 运动用品,56,4967.98
21,MU32_MU33#145,MU32_MU33,潘海利根,retail,保健 / 美容护理,39,1916.52
21,MU32_MU33#146,MU32_MU33,阿蒂仙之香,retail,保健 / 美容护理,33,1552.02
21,MU31#147,MU31,珑骧,retail,鞋 / 包 / 皮具用品,58,11564.13
21,MU25#152,MU25,la prairie,retail,保健 / 美容护理,39,567.63
21,MU20#155,MU20,叁木司.日式餐酒馆,dining,亚洲风味,63,1537.34
21,MU21#156,MU21,鳗几,dining,亚洲风味,99,3236.49
21,MU19#157,MU19,鼎泰丰,dining,亚洲风味,66,2481.24
21,MU18#158,MU18,美奈小馆钻石店,dining,亚洲风味,79,3821.6
21,MU17#159,MU17,阿嬷手作,dining,特色美食,80,1666.43
21,MU16g_h#160,MU16g_h,太二前传,dining,中式餐饮,83,3498.39
21,MU16f#161,MU16f,熟客·星马印料理,dining,亚洲风味,80,2960.86
21,MU16e#162,MU16e,鮨 · 半藏,dining,亚洲风味,65,2901.97
21,MU16d#163,MU16d,喜家德,dining,中式餐饮,74,3916.58
21,MU16c#164,MU16c,锋壹碗,dining,美食广场,74,1226.33
21,MU16k#165,MU16k,SONG Cafe,dining,休闲餐饮及烘焙,65,1456.87
21,MU16i#166,MU16i,入续·糖水铺与包·臻选,dining,休闲餐饮及烘焙,92,1774.4
21,MU16j#167,MU16j,意拾光,dining,西式风味,80,3068.31
21,MU16l#168,MU16l,ZAKUZAKU,dining,休闲餐饮及烘焙,67,1644.41
21,MU16b#169,MU16b,面道鲜师,dining,中式餐饮,91,4380.58
21,MU16a#170,MU16a,CONSOMMÉ,dining,美食广场,62,785.84
21,MU14#172,MU14,Dior迪奥化妆品精品店,retail,保健 / 美容护理,28,1765.5
21,MU12#174,MU12,帕尔玛之水,retail,保健 / 美容护理,22,553.95
21,MU10#176,MU10,周生生,retail,珠宝 / 钟表 / 饰品,28,12590.96
21,MU08_MU09#177,MU08_MU09,卡纷,retail,女装,32,3375.57
21,MU05#181,MU05,肯佐,retail,休闲服 / 运动用品,25,1238.82
21,MU04#182,MU04,SANDRO,retail,女装,29,2953.31
21,MU03b#183,MU03b,肌肤之钥,retail,保健 / 美容护理,17,916.28
21,MU02b_MU03a#184,MU02b_MU03a,GENTLE MONSTER,retail,珠宝 / 钟表 / 饰品,15,4709.89
21,MU02a#185,MU02a,蔻驰,retail,女装,22,1433.95
21,L1-L119#216,L1-L119,Bottega Veneta,retail,鞋 / 包 / 皮具用品,63,9246.73
21,L1-L118#217,L1-L118,MIU MIU,retail,女装,70,7670.15
21,L1-L117#218,L1-L117,BURBERRY,retail,女装 | 男装 | 鞋 / 包 / 皮具用品 | 珠宝 / 钟表 / 饰品,77,28168.13
21,L1-L116#219,L1-L116,BALENCIAGA,retail,女装 | 男装 | 鞋 / 包 / 皮具用品 | 珠宝 / 钟表 / 饰品,165,46199.98
21,L1-L115#220,L1-L115,芬廸,retail,女装 | 男装 | 鞋 / 包 / 皮具用品,116,7082.96
21,L1-L114#221,L1-L114,香奈儿,retail,,135,6990.22
21,L1-L114#222,L1-L114,香奈儿,retail,女装 | 珠宝 / 钟表 / 饰品 | 鞋 / 包 / 皮具用品,127,24207.79
21,L1-L113#223,L1-L113,古驰,retail,女装 | 男装 | 珠宝 / 钟表 / 饰品 | 鞋 / 包 / 皮具用品 | 工艺 / 家居 / 礼品,200,44932.19
21,L1-L112#224,L1-L112,PRADA,retail,女装 | 男装 | 珠宝 / 钟表 / 饰品,102,19948.97
21,L1-L112#225,L1-L112,PRADA,retail,女装 | 男装 | 珠宝 / 钟表 / 饰品,99,20045.58
21,L1-L111#226,L1-L111,迪奥,retail,,224,12544.43
21,L1-L109#228,L1-L109,麦克斯·马勒,retail,女装,106,10565.28
21,L1-L108#229,L1-L108,万宝龙,retail,珠宝 / 钟表 / 饰品,91,24061.1
21,L1-L108A#230,L1-L108A,万宝龙,retail,珠宝 / 钟表 / 饰品,56,13169.6
21,L1-L106-L107#232,L1-L106-L107,Van Cleef & Arpels,retail,珠宝 / 钟表 / 饰品,68,11136.59
21,L1-L104#234,L1-L104,卡地亚,retail,珠宝 / 钟表 / 饰品,76,15946.99
21,L1-L103#235,L1-L103,Loro Piana,retail,女装 | 男装,89,8822.08
21,L1-L101#237,L1-L101,路易威登,retail,,183,7684.92
21,L1-L120#239,L1-L120,亚历山大麦昆,retail,男装,96,6096.92
21,L1-L121#240,L1-L121,思琳广州太古汇精品店,retail,女装 | 男装 | 鞋 / 包 / 皮具用品 | 珠宝 / 钟表 / 饰品,112,20011.27
21,L1-L122#241,L1-L122,伯爵,retail,珠宝 / 钟表 / 饰品,106,22539.33
21,L1-L125#244,L1-L125,爱马仕,retail,,183,11141.96
21,L2-L226#275,L2-L226,日默瓦,retail,鞋 / 包 / 皮具用品,0,0
21,L2-L225B#276,L2-L225B,派,retail,珠宝 / 钟表 / 饰品,0,0
21,L2-L224#278,L2-L224,I.T,retail,女装 | 男装,0,0
21,L2-L223#279,L2-L223,范思哲,retail,女装 | 男装,0,0
21,L2-L221-L222#280,L2-L221-L222,溥仪眼镜,retail,珠宝 / 钟表 / 饰品,0,0
21,L2-L220#281,L2-L220,罗杰维维亚,retail,鞋 / 包 / 皮具用品,0,0
21,L2-L218-L219#282,L2-L218-L219,古驰,retail,女装 | 男装 | 珠宝 / 钟表 / 饰品 | 鞋 / 包 / 皮具用品,0,0
21,L2-L217#283,L2-L217,古驰,retail,女装 | 男装 | 珠宝 / 钟表 / 饰品 | 鞋 / 包 / 皮具用品 | 工艺 / 家居 / 礼品,0,0
21,L2-L216#284,L2-L216,PRADA,retail,女装 | 男装 | 珠宝 / 钟表 / 饰品,0,0
21,L2-L216#285,L2-L216,PRADA,retail,女装 | 男装 | 珠宝 / 钟表 / 饰品,0,0
21,L2-L215#286,L2-L215,迪奥,retail,女装 | 男装 | 鞋 / 包 / 皮具用品 | 珠宝 / 钟表 / 饰品,0,0
21,L2-L213#288,L2-L213,寇依,retail,女装 | 鞋 / 包 / 皮具用品,0,0
21,L2-L211#289,L2-L211,欧米茄,retail,珠宝 / 钟表 / 饰品,0,0
21,L2-L210A#291,L2-L210A,萧邦,retail,珠宝 / 钟表 / 饰品,0,0
21,L2-L209#292,L2-L209,FIFTH x Hair Code,retail,生活时尚,0,0
21,L2-L207-L208#293,L2-L207-L208,菲拉格慕,retail,鞋 / 包 / 皮具用品,0,0
21,L2-L206#294,L2-L206,吉米周,retail,鞋 / 包 / 皮具用品,0,0
21,L2-L205#295,L2-L205,瑭姆步朗,retail,女装 | 男装 | 鞋 / 包 / 皮具用品 | 童装 / 玩具,0,0
21,L2-L201#299,L2-L201,路易威登,retail,,0,0
21,L2-L228#300,L2-L228,Tory Burch,retail,女装 | 珠宝 / 钟表 / 饰品 | 鞋 / 包 / 皮具用品 | 工艺 / 家居 / 礼品 | 生活时尚,0,0
21,L2-L230#303,L2-L230,吉尔桑德,retail,女装 | 男装,0,0
21,L2-L233#306,L2-L233,爱马仕,retail,,0,0
21,L3-L302#329,L3-L302,gaga 品牌旗舰店,dining,西式风味,0,0
21,L3-L303#330,L3-L303,尚莲·越南泰国料理,dining,亚洲风味,0,0
21,L3-L304#331,L3-L304,glance,dining,西式风味,0,0
21,L3-L305#332,L3-L305,大象园,dining,西式风味,0,0
21,L3-L306#333,L3-L306,小山 炉端烧•鮨,dining,亚洲风味,0,0
21,L3-L307#334,L3-L307,御寶閣潮州酒家,dining,中式餐饮,0,0
21,L3-L308A#335,L3-L308A,超级猩猩,anchor,主力店,0,0
